distance_miles,latitude,longitude,elevation_m
386.0,53.38563331542897,9.883008243320472,93.26577767111179
387.0,53.378835305759424,9.87376889470804,100.67152642414393
388.00000000000006,53.37214980441549,9.864341215621769,103.33076061635424
389.0,53.36196244294396,9.860869876591622,97.89603916671828
390.0,53.35315849644544,9.844610315647412,64.3969545738184
391.00000000000006,53.341285748907936,9.851570785224192,59.190960469131426
392.0,53.33350998509162,9.866191339993334,61.240893402129345
393.0,53.323796699232524,9.876832975209815,66.4540133409507
393.99999999999994,53.32117637014283,9.854183630276804,61.76445948489473
395.0,53.30942654119488,9.859887076740117,58.808615374743674
396.0,53.30010300680838,9.846682609116138,82.37514378023558
396.99999999999994,53.29549774281322,9.834967882441477,106.40422265825127
398.0,53.286778621163606,9.848641282972046,72.69072330326141
399.0,53.275833756142326,9.842251813377041,71.8416834278048
400.0,53.26809985598683,9.835196282452555,78.64566928479557
401.0,53.25549585459929,9.832481697896062,70.11289000967089
402.0,53.24605727055981,9.844879138371187,49.418894703573635
403.0,53.233627607122905,9.849509410178845,45.5
404.0,53.22670154161028,9.865255521573138,49.74661828497601
405.0,53.21984304405796,9.877268275945404,52.29173595750233
406.0,53.223482919928394,9.887666459731484,55.94974350743674
407.0,53.22223389856314,9.908515127984773,67.90857406347801
408.00000000000006,53.231492844479774,9.922159952052636,67.06851885882128
409.0,53.231524304737974,9.94120067377577,84.55368297710326
410.0,53.219418426013924,9.952147297037385,104.69329745213511
411.00000000000006,53.206690507785396,9.95303674564131,124.98604523714572
412.0,53.19764321781946,9.964024651219516,99.32987721774415
413.0,53.19109891171352,9.979913384969933,71.6
413.99999999999994,53.183903489434755,10.000169103636226,71.236592488863
415.0,53.17937091574593,10.019758390196406,59.08565442769041
416.0,53.17432775502223,10.003591169364507,90.63159883445343
416.99999999999994,53.16781874961268,9.983051829295103,116.31966602924246
418.0,53.16417191994892,9.961054447901954,122.83737224062158
419.0,53.16805469599971,9.938737658374025,163.17767332186236
420.0,53.15674886420232,9.927471902972162,117.67240947106626
421.0,53.149365754130066,9.909365804873323,100.94656642457363
422.0,53.135422664992795,9.908606996212924,86.38082853381196
423.0,53.130141060357424,9.917935710001949,84.0
424.0,53.12682973741191,9.937037535705956,84.11858940507008
425.00000000000006,53.12005136268506,9.952008208984783,86.34102815461873
426.0,53.11368161278956,9.964262811893203,81.5573659355386
427.0,53.1087850127401,9.979387662443987,80.48699644765136
428.00000000000006,53.10480670957026,9.999205722853612,68.14302214457523
429.0,53.10335513024023,10.016157131391108,87.2683079928743
430.0,53.09451335103348,10.012841686155499,69.87522920266159
430.99999999999994,53.08639908821302,9.998040382895985,76.29971991476881
